bin_center,counts,errors
-0.07425,426.0,20.639767440550294
-0.07275,697.0,26.40075756488817
-0.07125,1035.0,32.17141588429082
-0.06974999999999999,1503.0,38.768543949960254
-0.06824999999999999,1891.0,43.485629810317796
-0.06674999999999999,2273.0,47.67598976424087
-0.06524999999999999,2567.0,50.665570163573605
-0.06375,2760.0,52.53570214625479
-0.06225,2757.0,52.507142371300304
-0.060750000000000005,2786.0,52.78257288158659
-0.059250000000000004,2797.0,52.88667128870941
-0.05775,2867.0,53.54437412091022
-0.05625,2872.0,53.59104402789705
-0.05475,2991.0,54.69003565550127
-0.053250000000000006,3017.0,54.92722457943783
-0.051750000000000004,2993.0,54.70831746635972
-0.050249999999999996,3131.0,55.95533933415113
-0.048749999999999995,3174.0,56.3382640840131
-0.04725,3149.0,56.1159513863928
-0.04575,3252.0,57.02630971753301
-0.04425,3210.0,56.65686189686118
-0.042749999999999996,3478.0,58.974570791146924
-0.041249999999999995,3344.0,57.82732917920384
-0.039749999999999994,3409.0,58.38664230798
-0.03824999999999999,3455.0,58.77924803874238
-0.03675,3545.0,59.53990258641679
-0.035250000000000004,3574.0,59.782940710540494
-0.03375,3594.0,59.94997914928745
-0.03225,3561.0,59.67411499134277
-0.03075,3626.0,60.21627686929839
-0.029249999999999998,3768.0,61.38403701289123
-0.027749999999999997,3556.0,59.632206063502295
-0.026249999999999996,3689.0,60.73713855624086
-0.024749999999999994,3496.0,59.12698199637793
-0.02325,3623.0,60.19136150644875
-0.021750000000000002,3802.0,61.66036003787198
-0.02025,3570.0,59.74947698515862
-0.018750000000000003,3628.0,60.23288138550239
-0.01725,3691.0,60.753600716336145
-0.01575,3710.0,60.909769331364245
-0.014250000000000004,3608.0,60.06662967072483
-0.012750000000000006,3684.0,60.69596362197407
-0.011250000000000003,3707.0,60.88513775955508
-0.009750000000000002,3611.0,60.091596750294464
-0.00825,3692.0,60.76183012385325
-0.006749999999999999,3735.0,61.11464636239009
-0.005250000000000001,3792.0,61.57921727336261
-0.0037500000000000033,3682.0,60.67948582511226
-0.002250000000000002,3741.0,61.163714733492114
-0.0007500000000000007,3717.0,60.96720429870473
0.0007500000000000007,3806.0,61.69278726074872
0.002250000000000002,3763.0,61.34329629226001
0.0037500000000000033,3772.0,61.41661013113635
0.005250000000000005,3758.0,61.30252849597641
0.006750000000000006,3758.0,61.30252849597641
0.008250000000000007,3832.0,61.90315016216864
0.009750000000000002,3812.0,61.741396161732524
0.011249999999999996,3831.0,61.89507250177513
0.012749999999999997,3796.0,61.61168720299745
0.014249999999999999,3779.0,61.47357155721473
0.01575,3864.0,62.161081071680215
0.01725,3790.0,61.56297588648554
0.018750000000000003,3608.0,60.06662967072483
0.02025,3725.0,61.032778078668514
0.021750000000000002,3758.0,61.30252849597641
0.023250000000000003,3799.0,61.63602842493991
0.024750000000000005,3704.0,60.860496218811754
0.026250000000000006,3662.0,60.51446108162907
0.02775,3639.0,60.32412452742269
0.029249999999999995,3675.0,60.6217782649107
0.03075,3727.0,61.04916051838878
0.03225,3620.0,60.166435825965294
0.03375,3625.0,60.207972893961475
0.035250000000000004,3674.0,60.61352984276695
0.03675,3505.0,59.20304046246274
0.03824999999999999,3513.0,59.270566050949775
0.039749999999999994,3446.0,58.70264048575669
0.041249999999999995,3386.0,58.18934610390462
0.042749999999999996,3310.0,57.532599454570104
0.04425,3245.0,56.96490147450446
0.04575,3186.0,56.444663166680336
0.04724999999999999,3048.0,55.20869496736904
0.04874999999999999,3111.0,55.776339069537364
0.05024999999999999,2951.0,54.323107422164284
0.05175,2931.0,54.13871073455665
0.05325,2818.0,53.08483775994799
0.05475,2793.0,52.848841046895245
0.05625,2678.0,51.749396131742444
0.05775,2652.0,51.49757275833493
0.059250000000000004,2498.0,49.9799959983992
0.060750000000000005,2412.0,49.1121166312347
0.062250000000000014,2216.0,47.07440918375928
0.06375000000000001,1925.0,43.87482193696061
0.06525,1493.0,38.63935817272331
0.06674999999999999,1071.0,32.72613634390714
0.06824999999999999,701.0,26.476404589747453
0.06974999999999999,447.0,21.142374511865974
0.07125,243.0,15.588457268119896
0.07275,181.0,13.45362404707371
0.07425,123.0,11.090536506409418
