; relder@ifarm2402:dis_xec--❯  ./calc_dis_xsec 
;  Enter theta (deg.),  minimum Eprime (GeV),Eprime-step, # of Eprime bins
; 29.05,1.2,0.01,381
;  Enter input filename (assumed to be in infiles dir)
; hmsdis_4pass_ld2
;  ../../infiles/hmsdis_4pass_ld2.inp                                              opened
;       8583.1       ebeam in MeV
;       381        number of momentum bins in RC table
;       128        number of theta bins in RC table
;       rsidis_4pass_d2cryo18_hms.out    RC table name
;  Radiative corrections file in input file
;  opening ../../rctables/rsidis_4pass_d2cryo18_hms.out                                    
;  number of momentum bins - RAD1         381
;  number of theta bins - RAD1         128
;  Eprime   theta     xBj      Q2       W        Cross section (ub/GeV/sr)
 1.200    29.050    0.187    2.591    3.485    0.00000E+00
 1.210    29.050    0.189    2.613    3.479    0.47851E-02
 1.220    29.050    0.191    2.635    3.473    0.47509E-02
 1.230    29.050    0.193    2.656    3.467    0.47151E-02
 1.240    29.050    0.194    2.678    3.462    0.46840E-02
 1.250    29.050    0.196    2.699    3.456    0.46493E-02
 1.260    29.050    0.198    2.721    3.450    0.46193E-02
 1.270    29.050    0.200    2.743    3.444    0.45840E-02
 1.280    29.050    0.202    2.764    3.438    0.45538E-02
 1.290    29.050    0.204    2.786    3.432    0.45182E-02
 1.300    29.050    0.205    2.807    3.426    0.44882E-02
 1.310    29.050    0.207    2.829    3.420    0.44533E-02
 1.320    29.050    0.209    2.851    3.415    0.44188E-02
 1.330    29.050    0.211    2.872    3.409    0.43884E-02
 1.340    29.050    0.213    2.894    3.403    0.43532E-02
 1.350    29.050    0.215    2.915    3.397    0.43222E-02
 1.360    29.050    0.217    2.937    3.391    0.42879E-02
 1.370    29.050    0.219    2.959    3.385    0.42569E-02
 1.380    29.050    0.220    2.980    3.379    0.42235E-02
 1.390    29.050    0.222    3.002    3.373    0.41922E-02
 1.400    29.050    0.224    3.023    3.367    0.41591E-02
 1.410    29.050    0.226    3.045    3.361    0.41278E-02
 1.420    29.050    0.228    3.067    3.355    0.40940E-02
 1.430    29.050    0.230    3.088    3.349    0.40640E-02
 1.440    29.050    0.232    3.110    3.343    0.40312E-02
 1.450    29.050    0.234    3.131    3.337    0.40003E-02
 1.460    29.050    0.236    3.153    3.331    0.39684E-02
 1.470    29.050    0.238    3.175    3.325    0.39382E-02
 1.480    29.050    0.240    3.196    3.319    0.39072E-02
 1.490    29.050    0.242    3.218    3.313    0.38772E-02
 1.500    29.050    0.244    3.239    3.306    0.38469E-02
 1.510    29.050    0.246    3.261    3.300    0.38179E-02
 1.520    29.050    0.248    3.283    3.294    0.37876E-02
 1.530    29.050    0.250    3.304    3.288    0.37595E-02
 1.540    29.050    0.252    3.326    3.282    0.37301E-02
 1.550    29.050    0.254    3.347    3.276    0.37024E-02
 1.560    29.050    0.256    3.369    3.270    0.36726E-02
 1.570    29.050    0.258    3.391    3.263    0.36462E-02
 1.580    29.050    0.260    3.412    3.257    0.36167E-02
 1.590    29.050    0.262    3.434    3.251    0.35910E-02
 1.600    29.050    0.264    3.455    3.245    0.35633E-02
 1.610    29.050    0.266    3.477    3.239    0.35367E-02
 1.620    29.050    0.268    3.499    3.232    0.35090E-02
 1.630    29.050    0.270    3.520    3.226    0.34824E-02
 1.640    29.050    0.272    3.542    3.220    0.34556E-02
 1.650    29.050    0.274    3.563    3.214    0.34293E-02
 1.660    29.050    0.276    3.585    3.207    0.34048E-02
 1.670    29.050    0.278    3.606    3.201    0.33771E-02
 1.680    29.050    0.280    3.628    3.195    0.33527E-02
 1.690    29.050    0.282    3.650    3.188    0.33249E-02
 1.700    29.050    0.284    3.671    3.182    0.32993E-02
 1.710    29.050    0.286    3.693    3.176    0.32730E-02
 1.720    29.050    0.288    3.714    3.169    0.32472E-02
 1.730    29.050    0.291    3.736    3.163    0.32208E-02
 1.740    29.050    0.293    3.758    3.157    0.31950E-02
 1.750    29.050    0.295    3.779    3.150    0.31682E-02
 1.760    29.050    0.297    3.801    3.144    0.31426E-02
 1.770    29.050    0.299    3.822    3.137    0.31185E-02
 1.780    29.050    0.301    3.844    3.131    0.30897E-02
 1.790    29.050    0.303    3.866    3.124    0.30648E-02
 1.800    29.050    0.305    3.887    3.118    0.30361E-02
 1.810    29.050    0.308    3.909    3.112    0.30113E-02
 1.820    29.050    0.310    3.930    3.105    0.29844E-02
 1.830    29.050    0.312    3.952    3.099    0.29575E-02
 1.840    29.050    0.314    3.974    3.092    0.29332E-02
 1.850    29.050    0.316    3.995    3.085    0.29041E-02
 1.860    29.050    0.318    4.017    3.079    0.28790E-02
 1.870    29.050    0.321    4.038    3.072    0.28516E-02
 1.880    29.050    0.323    4.060    3.066    0.28258E-02
 1.890    29.050    0.325    4.082    3.059    0.28006E-02
 1.900    29.050    0.327    4.103    3.053    0.27728E-02
 1.910    29.050    0.329    4.125    3.046    0.27476E-02
 1.920    29.050    0.332    4.146    3.039    0.27210E-02
 1.930    29.050    0.334    4.168    3.033    0.26950E-02
 1.940    29.050    0.336    4.190    3.026    0.26696E-02
 1.950    29.050    0.338    4.211    3.019    0.26440E-02
 1.960    29.050    0.341    4.233    3.013    0.26194E-02
 1.970    29.050    0.343    4.254    3.006    0.25945E-02
 1.980    29.050    0.345    4.276    2.999    0.25694E-02
 1.990    29.050    0.347    4.298    2.992    0.25446E-02
 2.000    29.050    0.350    4.319    2.986    0.25208E-02
 2.010    29.050    0.352    4.341    2.979    0.24965E-02
 2.020    29.050    0.354    4.362    2.972    0.24725E-02
 2.030    29.050    0.356    4.384    2.965    0.24494E-02
 2.040    29.050    0.359    4.406    2.959    0.24255E-02
 2.050    29.050    0.361    4.427    2.952    0.24022E-02
 2.060    29.050    0.363    4.449    2.945    0.23786E-02
 2.070    29.050    0.366    4.470    2.938    0.23564E-02
 2.080    29.050    0.368    4.492    2.931    0.23333E-02
 2.090    29.050    0.370    4.514    2.924    0.23101E-02
 2.100    29.050    0.373    4.535    2.917    0.22882E-02
 2.110    29.050    0.375    4.557    2.910    0.22652E-02
 2.120    29.050    0.377    4.578    2.904    0.22424E-02
 2.130    29.050    0.380    4.600    2.897    0.22205E-02
 2.140    29.050    0.382    4.621    2.890    0.21973E-02
 2.150    29.050    0.385    4.643    2.883    0.21748E-02
 2.160    29.050    0.387    4.665    2.876    0.21531E-02
 2.170    29.050    0.389    4.686    2.869    0.21312E-02
 2.180    29.050    0.392    4.708    2.862    0.21074E-02
 2.190    29.050    0.394    4.729    2.854    0.20851E-02
 2.200    29.050    0.397    4.751    2.847    0.20634E-02
 2.210    29.050    0.399    4.773    2.840    0.20396E-02
 2.220    29.050    0.402    4.794    2.833    0.20176E-02
 2.230    29.050    0.404    4.816    2.826    0.19948E-02
 2.240    29.050    0.406    4.837    2.819    0.19722E-02
 2.250    29.050    0.409    4.859    2.812    0.19498E-02
 2.260    29.050    0.411    4.881    2.805    0.19272E-02
 2.270    29.050    0.414    4.902    2.797    0.19058E-02
 2.280    29.050    0.416    4.924    2.790    0.18826E-02
 2.290    29.050    0.419    4.945    2.783    0.18610E-02
 2.300    29.050    0.421    4.967    2.776    0.18394E-02
 2.310    29.050    0.424    4.989    2.768    0.18174E-02
 2.320    29.050    0.426    5.010    2.761    0.17954E-02
 2.330    29.050    0.429    5.032    2.754    0.17745E-02
 2.340    29.050    0.431    5.053    2.746    0.17537E-02
 2.350    29.050    0.434    5.075    2.739    0.17328E-02
 2.360    29.050    0.436    5.097    2.732    0.17115E-02
 2.370    29.050    0.439    5.118    2.724    0.16909E-02
 2.380    29.050    0.442    5.140    2.717    0.16708E-02
 2.390    29.050    0.444    5.161    2.709    0.16507E-02
 2.400    29.050    0.447    5.183    2.702    0.16307E-02
 2.410    29.050    0.449    5.205    2.694    0.16109E-02
 2.420    29.050    0.452    5.226    2.687    0.15905E-02
 2.430    29.050    0.454    5.248    2.679    0.15709E-02
 2.440    29.050    0.457    5.269    2.672    0.15514E-02
 2.450    29.050    0.460    5.291    2.664    0.15320E-02
 2.460    29.050    0.462    5.313    2.657    0.15129E-02
 2.470    29.050    0.465    5.334    2.649    0.14929E-02
 2.480    29.050    0.468    5.356    2.641    0.14735E-02
 2.490    29.050    0.470    5.377    2.634    0.14542E-02
 2.500    29.050    0.473    5.399    2.626    0.14351E-02
 2.510    29.050    0.476    5.421    2.618    0.14163E-02
 2.520    29.050    0.478    5.442    2.611    0.13959E-02
 2.530    29.050    0.481    5.464    2.603    0.13768E-02
 2.540    29.050    0.484    5.485    2.595    0.13579E-02
 2.550    29.050    0.486    5.507    2.587    0.13391E-02
 2.560    29.050    0.489    5.529    2.580    0.13201E-02
 2.570    29.050    0.492    5.550    2.572    0.13015E-02
 2.580    29.050    0.495    5.572    2.564    0.12821E-02
 2.590    29.050    0.497    5.593    2.556    0.12636E-02
 2.600    29.050    0.500    5.615    2.548    0.12454E-02
 2.610    29.050    0.503    5.636    2.540    0.12276E-02
 2.620    29.050    0.506    5.658    2.532    0.12098E-02
 2.630    29.050    0.508    5.680    2.524    0.11918E-02
 2.640    29.050    0.511    5.701    2.516    0.11738E-02
 2.650    29.050    0.514    5.723    2.508    0.11559E-02
 2.660    29.050    0.517    5.744    2.500    0.11387E-02
 2.670    29.050    0.520    5.766    2.492    0.11218E-02
 2.680    29.050    0.522    5.788    2.484    0.11048E-02
 2.690    29.050    0.525    5.809    2.476    0.10879E-02
 2.700    29.050    0.528    5.831    2.468    0.10711E-02
 2.710    29.050    0.531    5.852    2.459    0.10544E-02
 2.720    29.050    0.534    5.874    2.451    0.10379E-02
 2.730    29.050    0.537    5.896    2.443    0.10216E-02
 2.740    29.050    0.540    5.917    2.435    0.10054E-02
 2.750    29.050    0.543    5.939    2.426    0.98894E-03
 2.760    29.050    0.545    5.960    2.418    0.97277E-03
 2.770    29.050    0.548    5.982    2.410    0.95660E-03
 2.780    29.050    0.551    6.004    2.401    0.93997E-03
 2.790    29.050    0.554    6.025    2.393    0.92396E-03
 2.800    29.050    0.557    6.047    2.384    0.90820E-03
 2.810    29.050    0.560    6.068    2.376    0.89248E-03
 2.820    29.050    0.563    6.090    2.368    0.87685E-03
 2.830    29.050    0.566    6.112    2.359    0.86149E-03
 2.840    29.050    0.569    6.133    2.350    0.84622E-03
 2.850    29.050    0.572    6.155    2.342    0.83109E-03
 2.860    29.050    0.575    6.176    2.333    0.81628E-03
 2.870    29.050    0.578    6.198    2.324    0.80147E-03
 2.880    29.050    0.581    6.220    2.316    0.78689E-03
 2.890    29.050    0.584    6.241    2.307    0.77247E-03
 2.900    29.050    0.587    6.263    2.298    0.75818E-03
 2.910    29.050    0.590    6.284    2.290    0.74405E-03
 2.920    29.050    0.593    6.306    2.281    0.72999E-03
 2.930    29.050    0.596    6.328    2.272    0.71606E-03
 2.940    29.050    0.600    6.349    2.263    0.70265E-03
 2.950    29.050    0.603    6.371    2.254    0.68898E-03
 2.960    29.050    0.606    6.392    2.245    0.67539E-03
 2.970    29.050    0.609    6.414    2.236    0.66203E-03
 2.980    29.050    0.612    6.436    2.227    0.64873E-03
 2.990    29.050    0.615    6.457    2.218    0.63544E-03
 3.000    29.050    0.618    6.479    2.209    0.62232E-03
 3.010    29.050    0.622    6.500    2.200    0.60941E-03
 3.020    29.050    0.625    6.522    2.190    0.59661E-03
 3.030    29.050    0.628    6.544    2.181    0.58391E-03
 3.040    29.050    0.631    6.565    2.172    0.57142E-03
 3.050    29.050    0.634    6.587    2.163    0.55924E-03
 3.060    29.050    0.638    6.608    2.153    0.54746E-03
 3.070    29.050    0.641    6.630    2.144    0.53539E-03
 3.080    29.050    0.644    6.651    2.134    0.52352E-03
 3.090    29.050    0.647    6.673    2.125    0.51186E-03
 3.100    29.050    0.651    6.695    2.115    0.50031E-03
 3.110    29.050    0.654    6.716    2.106    0.48894E-03
 3.120    29.050    0.657    6.738    2.096    0.47787E-03
 3.130    29.050    0.661    6.759    2.087    0.46661E-03
 3.140    29.050    0.664    6.781    2.077    0.45551E-03
 3.150    29.050    0.667    6.803    2.067    0.44465E-03
 3.160    29.050    0.671    6.824    2.057    0.43413E-03
 3.170    29.050    0.674    6.846    2.048    0.42342E-03
 3.180    29.050    0.677    6.867    2.038    0.41282E-03
 3.190    29.050    0.681    6.889    2.028    0.40244E-03
 3.200    29.050    0.684    6.911    2.018    0.39228E-03
 3.210    29.050    0.688    6.932    2.008    0.38224E-03
 3.220    29.050    0.691    6.954    1.998    0.37241E-03
 3.230    29.050    0.694    6.975    1.988    0.36263E-03
 3.240    29.050    0.698    6.997    1.977    0.35305E-03
 3.250    29.050    0.701    7.019    1.967    0.34370E-03
 3.260    29.050    0.705    7.040    1.957    0.33432E-03
 3.270    29.050    0.708    7.062    1.946    0.32523E-03
 3.280    29.050    0.712    7.083    1.936    0.31625E-03
 3.290    29.050    0.715    7.105    1.926    0.30741E-03
 3.300    29.050    0.719    7.127    1.915    0.29869E-03
 3.310    29.050    0.722    7.148    1.905    0.29022E-03
 3.320    29.050    0.726    7.170    1.894    0.28177E-03
 3.330    29.050    0.730    7.191    1.883    0.27350E-03
 3.340    29.050    0.733    7.213    1.873    0.26549E-03
 3.350    29.050    0.737    7.235    1.862    0.25757E-03
 3.360    29.050    0.740    7.256    1.851    0.24989E-03
 3.370    29.050    0.744    7.278    1.840    0.24233E-03
 3.380    29.050    0.748    7.299    1.829    0.23499E-03
 3.390    29.050    0.751    7.321    1.818    0.22772E-03
 3.400    29.050    0.755    7.343    1.807    0.22083E-03
 3.410    29.050    0.759    7.364    1.795    0.21382E-03
 3.420    29.050    0.762    7.386    1.784    0.20722E-03
 3.430    29.050    0.766    7.407    1.773    0.20051E-03
 3.440    29.050    0.770    7.429    1.761    0.19413E-03
 3.450    29.050    0.773    7.451    1.750    0.18771E-03
 3.460    29.050    0.777    7.472    1.738    0.18147E-03
 3.470    29.050    0.781    7.494    1.727    0.17532E-03
 3.480    29.050    0.785    7.515    1.715    0.16930E-03
 3.490    29.050    0.789    7.537    1.703    0.16333E-03
 3.500    29.050    0.792    7.559    1.691    0.15758E-03
 3.510    29.050    0.796    7.580    1.679    0.15188E-03
 3.520    29.050    0.800    7.602    1.667    0.14633E-03
 3.530    29.050    0.804    7.623    1.655    0.14094E-03
 3.540    29.050    0.808    7.645    1.643    0.13569E-03
 3.550    29.050    0.812    7.666    1.631    0.13082E-03
 3.560    29.050    0.816    7.688    1.618    0.12595E-03
 3.570    29.050    0.820    7.710    1.606    0.12176E-03
 3.580    29.050    0.823    7.731    1.593    0.11716E-03
 3.590    29.050    0.827    7.753    1.580    0.11265E-03
 3.600    29.050    0.831    7.774    1.567    0.10829E-03
 3.610    29.050    0.835    7.796    1.555    0.10406E-03
 3.620    29.050    0.839    7.818    1.541    0.99886E-04
 3.630    29.050    0.843    7.839    1.528    0.95725E-04
 3.640    29.050    0.847    7.861    1.515    0.91640E-04
 3.650    29.050    0.851    7.882    1.502    0.87584E-04
 3.660    29.050    0.856    7.904    1.488    0.83531E-04
 3.670    29.050    0.860    7.926    1.475    0.79519E-04
