runnum,run_type,target,phase,xbj,q2,ebeam,ibeam_1,ibeam_2,ibeam_4a,ibeam_4c,qbeam_1,qbeam_2,qbeam_4a,qbeam_4c,hms_p,hms_th,hms_th_rad,ps3,ps4,trackeff,nu,boil_corr,epsilon,weight,3of4_rate,3of4_counts,elclean_rate,elclean_counts
24626,HMSDIS,LD2,I,0.24975789710096158,3.3051904135289774,8.5831,38.725,38.855,39.08,38.97,27833.141,27926.742,28091.611,28011.947,-1.531,29.045,0.506930881241753,-1.0,3.0,0.9996,7.0521,1.013572,0.011528907008166632,3.0419327731092434,,117.259,1.517,1090421.0
24637,HMSDIS,LH2,I,0.24975789710096158,3.3051904135289774,8.5831,48.829,49.019,49.25,49.06,49991.266,50185.573,50431.503,50227.46,-1.531,29.045,0.506930881241753,-1.0,2.0,0.9996,7.0521,1.025989,0.011528907008166632,2.0536000236570855,,51.336,0.985,1008744.0
24644,HMSDIS,Dummy,I,0.24975789710096158,3.3051904135289774,8.5831,39.302,39.445,39.67,39.64,32834.216,32953.919,33145.891,33123.581,-1.531,29.045,0.506930881241753,-1.0,1.0,0.9996,7.0521,1.0,0.011528907008166632,1.0047910971586087,,38.984,0.575,480730.0
24652,HMSDIS,C,I,0.24975789710096158,3.3051904135289774,8.5831,46.24,46.421,46.81,46.81,38508.439,38659.547,38986.781,38984.279,-1.531,29.045,0.506930881241753,-1.0,3.0,0.9996,7.0521,1.0,0.011528907008166632,3.0026417482312278,,83.749,1.239,1031909.0
24663,HMSDIS,Cu,I,0.24975789710096158,3.3051904135289774,8.5831,46.547,46.728,46.73,46.69,37331.919,37477.545,37484.363,37452.196,-1.531,29.045,0.506930881241753,-1.0,2.0,0.9995,7.0521,1.0,0.011528907008166632,2.001080543471864,,75.116,1.087,871921.0
24705,HMSDIS,LH2,I,0.24975789710096158,3.3051904135289774,8.5831,51.403,51.638,52.06,52.02,44650.768,44855.059,45229.853,45195.145,-1.531,29.045,0.506930881241753,-1.0,2.0,0.9997,7.0521,1.029986,0.011528907008166632,2.060590177053116,,53.467,1.033,897214.0
24711,HMSDIS,Dummy,I,0.24975789710096158,3.3051904135289774,8.5831,37.73,37.862,38.06,38.02,38309.642,38443.863,38644.299,38611.417,-1.531,29.045,0.506930881241753,-1.0,2.0,0.9996,7.0521,1.0,0.011528907008166632,2.000800320128051,,37.389,0.557,565448.0
24750,HMSDIS,LH2,I,0.24975789710096158,3.3051904135289774,8.5831,55.465,55.705,55.8,55.66,52842.069,53071.427,53169.237,53028.892,-1.531,29.045,0.506930881241753,-1.0,2.0,0.9996,7.0521,1.032548,0.011528907008166632,2.0684251633952875,,57.666,1.11,1057817.0
24763,HMSDIS,Dummy,I,0.24975789710096158,3.3051904135289774,8.5831,39.849,39.969,39.94,39.88,39647.137,39766.188,39746.28,39677.858,-1.531,29.045,0.506930881241753,-1.0,2.0,0.9997,7.0521,1.0,0.011528907008166632,2.000600180054016,,39.47,0.585,581750.0
24792,HMSDIS,LH2,I,0.24975789710096158,3.3051904135289774,8.5831,55.426,55.692,55.9,55.66,31309.727,31460.383,31582.85,31447.229,-1.531,29.045,0.506930881241753,-1.0,1.0,0.9997,7.0521,1.032348,0.011528907008166632,1.082666146653109,,57.714,1.109,626561.0
24800,HMSDIS,Dummy,I,0.24975789710096158,3.3051904135289774,8.5831,38.612,38.746,38.9,38.76,34236.105,34355.049,34494.392,34371.043,-1.531,29.045,0.506930881241753,-1.0,1.0,0.9997,7.0521,1.0,0.011528907008166632,1.0035717338794552,,38.357,0.57,505284.0
24847,HMSDIS,C,I,0.24975789710096158,3.3051904135289774,8.5831,16.092,16.174,16.1,16.06,9652.43,9701.484,9656.895,9635.942,1.531,29.045,0.506930881241753,-1.0,1.0,0.9984,7.0521,1.0,0.011528907008166632,1.0046164133425919,,129.211,0.08,47743.0
24848,HMSDIS,C,I,0.24975789710096158,3.3051904135289774,8.5831,34.138,34.263,34.32,34.24,28288.615,28392.24,28444.159,28379.5,1.531,29.045,0.506930881241753,-1.0,2.0,0.9975,7.0521,1.0,0.011528907008166632,2.0057145314143154,,271.438,0.177,146516.0
24884,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,37.82,37.888,37.81,37.6,20827.246,20864.882,20824.673,20708.66,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9989,7.0296,1.013234,0.03071275212073593,5.071748923816197,,60.834,10.053,5536228.0
24891,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,52.015,52.466,52.54,52.35,46318.799,46720.901,46791.314,46621.085,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.029462,0.03071275212073593,5.152462462462464,,35.077,7.264,6468843.0
24895,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,36.743,37.004,36.81,36.59,35292.687,35542.729,35361.253,35152.817,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.0,0.03071275212073593,3.007092787658952,,22.124,3.813,3662155.0
24900,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,47.333,47.658,47.92,47.75,51228.439,51579.91,51863.895,51681.088,-3.642,16.75,0.2923426497090502,-1.0,9.0,0.9989,7.0296,1.0,0.03071275212073593,9.00991090199219,,48.145,8.187,8860286.0
24905,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,50.179,50.449,50.61,50.45,41941.634,42167.19,42305.957,42172.985,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.0,0.03071275212073593,5.005005005005005,,44.28,6.615,5529187.0
24906,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,46.509,46.818,46.95,46.81,13270.133,13358.427,13397.337,13357.061,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.0,0.03071275212073593,5.005005005005005,,41.123,6.14,1751763.0
24911,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,9.503,9.593,9.541,9.514,8895.519,8979.38,8930.666,8905.487,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.003351,0.03071275212073593,2.0131603633933124,,15.461,2.56,2396015.0
24922,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,37.466,37.758,37.63,37.58,26271.289,26476.547,26392.547,26354.225,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.018274,0.03071275212073593,3.063363573588874,,25.545,5.289,3708545.0
24925,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,38.239,38.585,38.57,38.43,30202.089,30475.591,30470.24,30359.847,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.999,7.0296,1.0,0.03071275212073593,3.0078155078155078,,23.073,3.975,3139432.0
24931,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,32.65,32.883,32.85,32.73,32800.175,33034.283,33001.989,32881.529,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.0,0.03071275212073593,5.005005005005005,,33.111,5.637,5662746.0
24936,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,39.464,39.773,39.83,39.7,39194.092,39500.65,39556.861,39435.606,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.0,0.03071275212073593,5.004504053648284,,34.846,5.213,5177385.0
24967,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,7.959,8.149,8.13,8.118,8343.386,8543.148,8522.687,8510.5,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.002846,0.03071275212073593,2.010232778126681,,13.116,2.172,2277003.0
24978,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,17.728,17.985,17.9,17.85,16634.892,16875.959,16799.289,16751.798,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.006944,0.03071275212073593,2.021443444045751,,12.244,2.544,2387200.0
24983,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,19.943,20.251,20.15,20.08,11968.775,12153.405,12093.809,12052.027,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9992,7.0296,1.0,0.03071275212073593,1.0154948510064736,,12.113,2.092,1255795.0
24989,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,14.884,15.124,15.04,14.99,13053.062,13263.302,13193.191,13148.58,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.0,0.03071275212073593,2.0073620142387547,,15.18,2.591,2272391.0
24996,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,16.72,17.022,17.01,16.97,16447.649,16744.539,16741.718,16694.087,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.0,0.03071275212073593,2.0027428444461544,,14.996,2.243,2206531.0
25021,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,47.287,47.512,47.41,47.2,41449.073,41645.845,41556.641,41373.702,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.026486,0.03071275212073593,5.145543494779599,,31.822,6.596,5781719.0
25023,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,12.804,12.884,12.86,12.82,12324.169,12401.013,12387.338,12347.579,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9992,7.0296,1.0045,0.03071275212073593,3.0237139120773064,,20.68,3.42,3291889.0
25028,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,40.336,40.477,40.63,40.46,34114.538,34233.416,34367.125,34220.658,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.0,0.03071275212073593,3.009896083829322,,24.101,4.148,3508557.0
25036,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,37.003,37.251,37.03,36.76,30847.39,31054.537,30876.743,30651.779,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.0,0.03071275212073593,5.009964915406076,,37.407,6.362,5303391.0
25042,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,43.968,44.287,44.2,44.03,35535.8,35793.412,35723.142,35590.248,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9989,7.0296,1.0,0.03071275212073593,5.015788422929334,,38.659,5.777,4669184.0
25047,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,8.926,9.117,9.053,9.023,8398.206,8577.896,8517.239,8489.011,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.003185,0.03071275212073593,2.0118592694950093,,14.64,2.424,2280297.0
25054,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,34.039,34.657,34.58,34.39,25042.008,25496.588,25443.281,25305.064,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.016715,0.03071275212073593,3.0572951082989595,,23.366,4.843,3563234.0
25057,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,38.748,39.503,39.62,39.47,32395.077,33026.177,33124.043,32999.237,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.0,0.03071275212073593,3.0057382277990468,,23.524,4.051,3386447.0
25081,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,7.929,8.091,8.011,7.961,7635.009,7791.017,7714.058,7666.344,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.002826,0.03071275212073593,2.0115827090694953,,13.014,2.156,2076383.0
25089,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,17.407,17.847,17.79,17.77,13706.598,14053.064,14012.797,13997.005,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.006916,0.03071275212073593,2.019948841400711,,12.124,2.519,1983347.0
25094,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,19.417,19.985,19.82,19.79,11152.515,11479.179,11384.834,11367.399,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9992,7.0296,1.0,0.03071275212073593,1.0159587449876253,,11.938,2.061,1183599.0
25101,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,17.778,18.321,18.32,18.33,12274.358,12649.52,12653.285,12657.725,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.0,0.03071275212073593,2.0060745602726944,,18.377,3.132,2162130.0
25106,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,19.806,20.425,20.27,20.24,14765.357,15226.896,15118.065,15090.019,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.0,0.03071275212073593,2.0043673079097353,,17.949,2.686,2002206.0
25125,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,19.806,20.392,20.45,20.46,13951.023,14363.731,14410.932,14414.945,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.007123,0.03071275212073593,3.025300801934226,,32.68,5.398,3802037.0
25132,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,22.787,23.396,23.45,23.46,20229.239,20769.793,20821.482,20829.105,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.009717,0.03071275212073593,2.0253037352856045,,15.846,3.288,2919039.0
25133,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,23.766,24.405,24.46,24.46,18293.221,18784.845,18830.322,18834.059,-3.642,16.75,0.2923426497090502,5.0,-1.0,0.9991,7.0296,1.010335,0.03071275212073593,5.058097098969356,,16.524,3.425,2636517.0
25136,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,19.832,20.384,20.43,20.44,17687.58,18180.001,18228.167,18231.965,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.0,0.03071275212073593,2.007583461829382,,12.157,2.101,1874044.0
25137,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,16.551,17.035,17.08,17.07,7108.458,7316.614,7338.707,7334.126,-3.642,16.75,0.2923426497090502,5.0,-1.0,0.9992,7.0296,1.0,0.03071275212073593,5.00400320256205,,10.17,1.756,754251.0
25142,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,23.35,24.074,23.97,23.97,21908.353,22588.192,22493.213,22498.562,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.008409,0.03071275212073593,5.047092092092093,,38.568,6.381,5987375.0
25145,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,19.856,20.51,20.49,20.49,7471.835,7717.842,7712.129,7712.85,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9992,7.0296,1.007164,0.03071275212073593,5.039851881505204,,32.885,5.437,2046082.0
25152,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,23.841,24.697,24.77,24.79,19607.894,20311.478,20375.062,20392.509,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.010285,0.03071275212073593,5.0629622657668145,,16.727,3.472,2855809.0
25155,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,37.498,38.841,38.79,38.81,34324.596,35553.558,35510.186,35527.801,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.0,0.03071275212073593,5.012222876878677,,23.138,3.986,3648939.0
25178,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,19.262,19.891,19.95,19.98,16232.74,16762.988,16816.016,16837.769,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.006948,0.03071275212073593,5.045834933226225,,31.895,5.274,4444623.0
25186,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,24.357,25.139,25.21,25.22,18917.81,19524.855,19581.927,19593.481,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.010737,0.03071275212073593,2.026476533626716,,17.035,3.535,2745586.0
25212,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,15.668,16.294,16.19,16.21,13170.084,13696.298,13614.674,13626.419,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.006184,0.03071275212073593,2.0172873852597175,,11.074,2.301,1934497.0
25215,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,38.141,39.587,39.75,39.77,31917.177,33127.07,33265.61,33284.064,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.999,7.0296,1.0,0.03071275212073593,3.009774996745681,,23.598,4.068,3404291.0
25232,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,23.76,24.513,24.37,24.34,18271.433,18850.168,18741.484,18721.718,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.008562,0.03071275212073593,5.0518993267496946,,39.42,6.512,5007416.0
25238,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,24.238,25.043,24.89,24.87,20231.999,20904.264,20782.892,20766.593,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.01049,0.03071275212073593,2.0264887299569434,,17.045,3.538,2953052.0
25243,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,39.283,40.624,40.57,40.47,37298.191,38571.784,38521.062,38433.572,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.0,0.03071275212073593,3.008358145502515,,24.282,4.187,3975175.0
25250,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,24.174,25.058,25.0,25.01,22373.775,23192.204,23142.403,23150.231,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.0,0.03071275212073593,3.0061294197274595,,25.223,4.305,3984307.0
25253,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,48.89,50.703,50.67,50.65,43106.465,44705.367,44676.87,44658.395,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.0,0.03071275212073593,5.005005005005005,,44.356,6.636,5851181.0
25260,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,23.777,24.407,24.37,24.38,22006.663,22590.015,22561.71,22564.577,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.008525,0.03071275212073593,5.047672672672672,,39.223,6.492,6008937.0
25267,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,27.377,28.046,27.95,27.97,26059.83,26697.145,26605.857,26627.502,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.012793,0.03071275212073593,3.048523917523546,,19.032,3.953,3763190.0
25270,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,38.954,39.765,39.68,39.71,36627.609,37389.693,37313.359,37339.304,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.999,7.0296,1.0,0.03071275212073593,3.0080565379868207,,23.753,4.103,3857856.0
25274,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,50.684,52.217,52.34,52.34,45036.108,46397.877,46513.104,46509.653,-3.642,16.75,0.2923426497090502,-1.0,9.0,0.9989,7.0296,1.0,0.03071275212073593,9.00991090199219,,52.706,8.989,7986950.0
25278,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,53.849,55.835,56.11,56.08,40265.031,41750.236,41959.384,41934.511,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.0,0.03071275212073593,5.005005005005005,,48.726,7.302,5459876.0
25284,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,9.651,10.064,10.04,10.05,7798.174,8131.935,8116.252,8121.887,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.003515,0.03071275212073593,2.0123194541286775,,16.191,2.683,2167670.0
25291,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,20.99,21.822,21.86,21.89,18560.042,19296.545,19337.299,19355.906,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.008461,0.03071275212073593,2.0240012682759985,,14.79,3.076,2719835.0
25294,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,37.11,38.588,38.4,38.39,29334.563,30503.207,30355.646,30350.67,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.999,7.0296,1.0,0.03071275212073593,3.0096241761906226,,23.023,3.976,3143314.0
25297,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,33.761,35.11,35.24,35.28,18222.665,18950.972,19024.015,19044.937,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.0,0.03071275212073593,5.006206494563701,,35.301,6.025,3252071.0
25302,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,43.308,45.095,45.44,45.54,36592.717,38102.693,38400.939,38479.551,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.0,0.03071275212073593,5.005005005005005,,39.434,5.902,4986997.0
25308,HMSDIS,Al,I,0.2500167881672161,3.2980601986014344,10.6716,24.445,25.472,25.5,25.54,21396.478,22295.863,22327.489,22355.296,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9991,7.0296,1.0,0.03071275212073593,1.006082133718306,,6.862,1.415,1238285.0
25335,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,9.622,10.107,10.09,10.11,8319.46,8739.107,8727.76,8742.514,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9992,7.0296,1.003026,0.03071275212073593,1.0082451771264143,,6.926,1.439,1244562.0
25361,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,29.234,30.497,30.61,30.6,17375.008,18125.798,18194.542,18188.247,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9991,7.0296,1.008929,0.03071275212073593,2.024920251588939,,20.788,4.306,2559090.0
25367,HMSDIS,LD2,I,0.2500167881672161,3.2980601986014344,10.6716,19.794,20.711,20.63,20.62,12092.903,12652.872,12604.332,12598.266,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.999,7.0296,1.007234,0.03071275212073593,3.0259673733498,,33.244,5.498,3358941.0
25369,HMSDIS,Dummy,I,0.2500167881672161,3.2980601986014344,10.6716,36.767,38.43,38.58,38.55,14193.008,14835.075,14894.098,14884.901,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9991,7.0296,1.0,0.03071275212073593,1.3116418911657295,,22.931,3.954,1526339.0
25373,HMSDIS,C,I,0.2500167881672161,3.2980601986014344,10.6716,26.754,27.984,27.98,27.98,14691.873,15367.7,15368.164,15366.026,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9989,7.0296,1.0,0.03071275212073593,3.008176880543878,,28.107,4.795,2633104.0
25378,HMSDIS,Cu,I,0.2500167881672161,3.2980601986014344,10.6716,53.516,56.055,56.16,56.15,51133.744,53560.283,53667.16,53656.404,-3.642,16.75,0.2923426497090502,-1.0,9.0,0.9989,7.0296,1.0,0.03071275212073593,9.00991090199219,,48.816,7.306,6980774.0
25391,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,28.694,30.022,30.08,30.05,25244.692,26413.201,26467.007,26437.338,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9991,7.0296,1.008873,0.03071275212073593,3.0369682010544294,,20.462,4.241,3731178.0
25396,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,9.68,10.165,10.14,10.14,9061.459,9515.889,9495.715,9493.304,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9992,7.0296,1.003081,0.03071275212073593,1.0102690074126768,,6.933,1.445,1352834.0
25397,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,19.488,20.309,20.3,20.3,6182.78,6443.251,6442.795,6442.17,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.005972,0.03071275212073593,2.0135548438751,,13.84,2.88,913542.0
25399,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,34.107,35.583,35.63,35.61,7726.791,8061.263,8072.152,8067.42,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.999,7.0296,1.009821,0.03071275212073593,3.040034781754246,,24.219,5.024,1138226.0
25400,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,43.856,45.776,45.93,45.88,11842.397,12360.967,12402.744,12389.651,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.012435,0.03071275212073593,5.0701829483522864,,31.156,6.449,1741367.0
25401,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,57.587,60.257,60.6,60.53,11907.189,12459.238,12531.933,12517.705,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9988,7.0296,1.015966,0.03071275212073593,5.096278565231111,,40.903,8.462,1749721.0
25402,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,57.59,60.217,60.56,60.5,13752.781,14380.271,14462.65,14447.766,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.021955,0.03071275212073593,5.1202149852292935,,40.477,8.386,2002743.0
25403,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,43.263,45.126,45.26,45.21,10022.791,10454.339,10487.335,10473.85,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.016714,0.03071275212073593,5.098498761267906,,30.548,6.332,1466936.0
25404,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,33.518,34.971,35.0,34.98,10560.238,11018.095,11028.685,11022.76,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9991,7.0296,1.013349,0.03071275212073593,5.071309178260434,,23.717,4.916,1548934.0
25405,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,18.946,19.813,19.8,19.79,5012.372,5241.699,5238.786,5235.904,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.9992,7.0296,1.00759,0.03071275212073593,3.0251901521216973,,13.475,2.8,740760.0
25406,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,9.291,9.761,9.732,9.728,3008.446,3160.712,3151.278,3149.86,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9991,7.0296,1.003686,0.03071275212073593,1.01001390579211,,6.654,1.386,448801.0
25407,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,9.307,9.782,9.753,9.743,3335.996,3506.342,3495.952,3492.366,-3.642,16.75,0.2923426497090502,-1.0,1.0,0.9992,7.0296,1.003478,0.03071275212073593,1.0109231905017084,,6.658,1.39,498148.0
25408,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,16.865,17.653,17.64,17.62,3113.032,3258.476,3257.112,3253.094,-3.642,16.75,0.2923426497090502,-1.0,2.0,0.9992,7.0296,1.006835,0.03071275212073593,2.0152822257806244,,11.987,2.492,459957.0
25409,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,33.527,35.003,35.04,34.99,7218.1,7535.964,7545.119,7533.26,-3.642,16.75,0.2923426497090502,-1.0,3.0,0.999,7.0296,1.015575,0.03071275212073593,3.057448971693726,,23.685,4.909,1056875.0
25410,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,43.182,45.026,45.16,45.08,10947.737,11415.049,11450.937,11429.841,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.9989,7.0296,1.022077,0.03071275212073593,5.124416657193058,,30.315,6.29,1594566.0
25411,HMSDIS,LH2,I,0.2500167881672161,3.2980601986014344,10.6716,57.596,60.182,60.52,60.43,15290.819,15977.534,16067.603,16044.546,-3.642,16.75,0.2923426497090502,-1.0,5.0,0.999,7.0296,1.033204,0.03071275212073593,5.181190889608135,,40.007,8.305,2204773.0
